Customer_Age,Gender,Annual_Income,Purchase_Frequency,Discount_Offered,Product_Category,Marketing_Spend,Seasonal_Demand_Index,Store_Location,Monthly_Sales,Purchase_Decision,Loyalty_Category
39,Male,80976.26,10,18.4,Electronics,3277.98,0.96,Suburban,1297.74,Yes,High
32,Male,124555.63,6,7.5,Beauty,2079.75,0.81,Downtown,1002.64,No,High
33,Male,34247.42,12,9.0,Sports,974.58,0.71,Mall,924.16,Yes,Medium
35,Male,55996.0,4,18.4,Clothing,14004.75,0.3,Mall,983.65,No,Medium
33,Female,45318.51,9,28.4,Clothing,1899.57,0.95,Downtown,1254.05,No,Medium
46,Male,80606.28,7,20.2,Clothing,8064.51,1.46,Downtown,930.11,Yes,Medium
61,Female,123360.52,3,23.5,Sports,6282.42,1.22,Mall,1321.31,Yes,High
28,Female,49477.24,10,11.0,Electronics,7825.13,1.07,Online,1100.7,Yes,Medium
18,Male,20183.14,5,8.2,Books,13804.73,0.78,Online,639.29,No,Low
33,Female,54265.55,6,13.6,Toys,4882.47,1.3,Downtown,870.05,Yes,Medium
65,Male,105291.94,9,24.2,Home & Garden,11411.48,0.96,Suburban,1342.76,No,High
25,Female,87253.26,4,13.7,Clothing,917.8,1.47,Downtown,936.24,Yes,Medium
54,Male,82606.89,8,25.4,Groceries,4927.03,0.71,Suburban,1075.89,No,Medium
55,Male,57974.51,12,29.7,Groceries,7398.1,0.78,Airport,1232.08,No,Medium
28,Male,35180.24,12,2.2,Home & Garden,1584.81,0.75,Airport,829.56,No,Medium
41,Male,86284.26,12,1.4,Home & Garden,6749.89,0.56,Suburban,1184.43,Yes,High
54,Male,43941.5,9,4.5,Groceries,7536.14,0.72,Downtown,902.24,No,Medium
30,Female,198750.12,4,11.5,Groceries,8894.85,1.03,Suburban,1493.85,No,High
32,Female,88699.44,9,3.9,Toys,1876.25,0.79,Online,1027.97,No,High
28,Female,49882.78,5,26.1,Electronics,5722.34,0.3,Downtown,705.4,Yes,Medium
22,Female,49122.02,6,0.7,Groceries,1813.85,1.32,Suburban,843.71,Yes,Medium
27,Male,63658.18,7,9.5,Sports,6716.95,0.49,Mall,775.9,No,Medium
20,Male,59160.2,6,5.5,Electronics,3108.54,1.18,Mall,932.6,No,Medium
35,Male,116561.25,5,27.9,Sports,4550.85,1.01,Online,1145.46,No,High
25,Male,73200.93,9,20.1,Books,2687.9,1.64,Suburban,1241.18,Yes,Medium
37,Female,46255.67,10,27.4,Home & Garden,883.58,1.3,Suburban,1199.25,No,Medium
18,Female,171609.29,11,29.2,Electronics,980.25,0.85,Suburban,1804.01,Yes,High
38,Male,68350.86,8,14.9,Clothing,500.0,0.79,Online,1014.27,Yes,Medium
45,Male,97946.35,8,7.0,Clothing,4812.62,1.45,Airport,1218.4,Yes,High
18,Female,49199.66,10,5.8,Clothing,9440.42,0.56,Airport,1157.42,No,Medium
39,Female,79962.5,13,6.7,Beauty,500.0,1.06,Downtown,1082.93,Yes,High
49,Male,77910.05,11,21.3,Home & Garden,500.0,0.96,Airport,1180.92,Yes,High
20,Female,25924.16,7,1.2,Clothing,3057.53,0.9,Suburban,571.88,Yes,Medium
55,Female,182662.02,9,1.5,Toys,6691.73,1.11,Downtown,1337.15,Yes,High
40,Male,127144.25,8,18.2,Sports,858.14,1.06,Downtown,1259.77,No,High
26,Male,54674.77,6,19.3,Clothing,1584.88,1.14,Mall,1032.88,No,Medium
34,Female,38431.03,11,20.0,Groceries,1319.87,1.04,Suburban,1072.5,No,Medium
41,Female,79343.05,7,11.2,Clothing,2546.23,1.13,Online,1009.82,Yes,Medium
35,Female,69640.68,9,24.2,Beauty,1274.45,1.03,Mall,1028.26,No,Medium
41,Male,79665.33,6,16.0,Groceries,2173.94,0.8,Downtown,894.46,Yes,Medium
23,Male,73390.07,5,3.2,Toys,6519.75,1.0,Mall,807.06,No,Medium
37,Female,85894.56,11,23.9,Clothing,4721.0,0.79,Downtown,1415.48,Yes,High
18,Female,137503.98,6,28.6,Toys,500.0,0.77,Suburban,1149.62,Yes,High
33,Male,88592.89,10,1.8,Electronics,5077.04,0.9,Mall,1072.24,Yes,High
24,Female,39455.45,8,11.7,Beauty,3241.61,0.96,Online,1015.33,No,Medium
26,Female,131799.45,13,14.6,Toys,13633.53,1.01,Suburban,1639.1,No,High
49,Female,151457.84,9,4.4,Groceries,1707.55,1.27,Airport,1185.58,Yes,High
48,Female,200000.0,5,26.0,Sports,6476.17,0.85,Airport,1706.1,Yes,High
42,Female,38025.35,14,8.5,Sports,6562.63,1.06,Suburban,1294.37,No,Medium
21,Male,75297.05,11,23.5,Toys,1251.94,1.04,Suburban,1405.28,Yes,High
31,Female,23545.88,7,20.1,Clothing,11676.76,0.82,Mall,754.98,Yes,Medium
49,Male,87932.95,14,17.9,Groceries,3378.34,1.02,Downtown,1634.84,Yes,High
36,Female,50698.68,11,5.8,Toys,5679.75,1.3,Online,1058.88,No,Medium
62,Male,174464.78,3,6.6,Sports,788.27,1.06,Airport,1111.07,Yes,High
39,Female,45272.17,16,1.4,Groceries,1490.71,1.07,Downtown,1160.86,No,High
37,Male,28657.31,6,7.2,Books,4410.74,0.79,Online,787.89,Yes,Medium
31,Male,52686.97,4,10.4,Electronics,1921.17,1.59,Downtown,842.89,Yes,Medium
36,Male,24835.05,7,25.0,Books,3462.67,0.81,Online,947.38,Yes,Medium
33,Male,97081.39,13,11.0,Clothing,2342.07,0.5,Suburban,1295.45,No,High
43,Female,23747.05,7,22.6,Clothing,5115.95,1.26,Airport,968.21,Yes,Medium
46,Female,67641.98,9,13.2,Groceries,3338.81,0.97,Suburban,995.66,No,Medium
25,Female,23596.4,8,23.5,Groceries,500.0,0.91,Mall,1101.35,Yes,Medium
19,Male,56817.88,11,29.3,Groceries,5244.55,0.84,Downtown,1153.11,Yes,Medium
18,Male,151667.27,5,7.2,Groceries,2741.96,1.56,Suburban,1334.89,No,High
41,Male,79863.9,7,25.9,Clothing,2090.46,1.11,Downtown,1221.61,Yes,Medium
21,Male,43304.35,6,18.7,Clothing,500.0,1.16,Online,1020.86,Yes,Medium
18,Female,65653.98,9,24.5,Sports,1244.68,1.05,Suburban,1329.57,Yes,Medium
39,Male,67289.78,8,19.5,Groceries,1266.55,1.08,Mall,1090.5,Yes,Medium
64,Male,84463.14,5,12.7,Groceries,13695.34,1.42,Airport,1202.84,Yes,Medium
34,Male,33668.77,7,6.8,Home & Garden,2832.69,0.92,Online,948.05,No,Medium
45,Male,89683.22,6,2.1,Toys,500.0,0.56,Downtown,805.75,No,Medium
35,Female,20000.0,11,16.1,Sports,747.24,1.26,Online,947.25,Yes,Medium
33,Female,48669.75,12,29.7,Electronics,500.0,1.15,Downtown,1296.15,Yes,Medium
46,Male,52240.76,10,22.1,Books,4444.22,1.03,Mall,1059.13,Yes,Medium
31,Male,91529.69,7,9.8,Beauty,1032.79,1.14,Mall,1105.13,Yes,Medium
38,Male,67445.2,12,24.8,Groceries,3451.33,0.89,Downtown,1447.74,Yes,High
38,Male,33023.47,10,23.1,Beauty,2310.67,1.01,Downtown,1080.84,No,Medium
26,Male,40751.94,7,8.4,Groceries,8145.05,0.96,Suburban,715.25,No,Medium
46,Female,73651.17,11,0.4,Groceries,1931.91,0.82,Suburban,1146.87,Yes,High
32,Female,64101.41,10,3.5,Clothing,3064.9,1.36,Online,926.46,Yes,Medium
25,Female,49920.81,4,26.3,Home & Garden,6387.84,0.58,Suburban,695.55,Yes,Medium
41,Male,52435.46,6,25.1,Clothing,2840.08,1.71,Online,1121.7,Yes,Medium
24,Male,94451.27,12,8.9,Electronics,7880.39,1.26,Suburban,1439.17,Yes,High
35,Female,51477.96,8,8.6,Electronics,5418.88,0.47,Online,890.23,No,Medium
34,Female,63812.84,14,23.8,Clothing,2642.65,0.93,Mall,1410.25,Yes,High
48,Female,197347.93,6,28.1,Groceries,3505.71,0.95,Airport,1804.23,Yes,High
40,Male,32725.63,13,23.4,Groceries,17087.16,1.12,Downtown,1421.26,Yes,Medium
34,Female,26418.87,7,18.2,Clothing,5417.8,0.7,Mall,940.36,No,Medium
44,Male,98671.37,15,7.3,Beauty,11769.14,1.01,Downtown,1632.44,Yes,High
51,Female,47497.57,12,15.8,Clothing,984.69,0.96,Suburban,1029.2,No,Medium
41,Female,56876.44,15,7.0,Groceries,3300.85,0.78,Mall,1228.76,Yes,High
35,Female,45124.34,2,24.2,Electronics,11965.92,0.74,Mall,1009.4,Yes,Low
19,Male,58562.81,10,11.6,Clothing,1947.56,1.28,Downtown,1084.18,No,Medium
22,Female,148304.72,3,25.0,Electronics,17157.9,0.49,Suburban,1220.26,No,High
31,Male,99590.25,6,11.4,Groceries,510.59,1.14,Mall,1079.8,No,Medium
27,Male,102628.1,7,24.7,Sports,11648.3,1.24,Downtown,1342.1,Yes,High
32,Male,32847.86,9,10.0,Clothing,2945.85,0.93,Suburban,823.84,No,Medium
35,Female,37503.08,5,13.2,Groceries,500.0,1.02,Mall,698.08,Yes,Medium
41,Male,20000.0,10,18.5,Electronics,10581.42,1.35,Downtown,1287.16,Yes,Medium
34,Male,44492.01,10,2.1,Books,1451.36,0.79,Airport,864.94,No,Medium
40,Female,107592.57,7,28.4,Sports,500.0,0.82,Mall,1118.4,Yes,High
35,Male,86355.57,10,17.2,Electronics,729.8,0.85,Airport,1058.21,No,High
18,Female,59694.71,10,15.2,Groceries,5381.05,1.35,Downtown,1445.14,Yes,Medium
23,Male,65946.9,7,25.2,Beauty,19040.9,1.39,Airport,1322.39,Yes,Medium
33,Male,47254.94,11,26.0,Groceries,590.89,0.58,Downtown,1172.51,No,Medium
20,Female,73875.37,10,15.7,Groceries,3099.0,1.3,Suburban,1179.04,No,High
42,Male,97801.42,4,27.8,Groceries,996.14,1.25,Downtown,1176.7,Yes,Medium
53,Male,29727.03,12,1.9,Groceries,6833.18,1.47,Online,1250.34,Yes,Medium
49,Female,77464.82,7,3.4,Beauty,628.15,1.12,Mall,870.93,No,Medium
32,Female,106294.91,6,17.9,Beauty,1371.14,0.99,Downtown,1178.81,Yes,High
52,Female,54187.48,5,10.6,Sports,1093.31,1.34,Downtown,720.85,Yes,Medium
36,Male,94665.56,10,13.9,Groceries,4020.61,1.21,Suburban,1517.87,Yes,High
30,Male,200000.0,9,9.8,Groceries,10325.09,1.67,Downtown,1846.13,Yes,High
27,Female,63296.41,8,12.1,Groceries,3577.89,1.29,Mall,1036.76,No,Medium
31,Female,81178.75,11,24.7,Beauty,500.0,1.05,Mall,1319.67,Yes,High
30,Female,46107.31,13,17.8,Sports,4143.56,0.65,Online,1140.1,No,Medium
37,Female,73012.13,9,29.9,Groceries,7985.6,0.83,Online,1252.33,Yes,Medium
36,Female,83942.82,5,23.6,Electronics,708.72,0.57,Mall,711.94,No,Medium
35,Female,73509.98,10,8.2,Groceries,500.0,0.94,Downtown,1070.59,Yes,High
40,Male,40050.95,7,7.9,Beauty,1040.09,1.28,Suburban,847.86,Yes,Medium
49,Female,73934.6,9,10.1,Groceries,6853.8,1.0,Suburban,1176.24,Yes,Medium
46,Male,138531.53,5,25.3,Clothing,4478.53,1.31,Suburban,1333.99,Yes,High
18,Male,83455.86,8,0.8,Electronics,3889.11,1.1,Mall,937.77,Yes,Medium
18,Female,107877.21,5,6.9,Groceries,1434.94,0.88,Online,957.87,No,High
46,Female,59233.9,7,27.1,Toys,2019.11,1.03,Online,932.02,Yes,Medium
18,Male,97023.2,6,19.2,Beauty,16890.09,1.14,Downtown,1307.83,Yes,Medium
32,Male,76679.46,11,6.8,Toys,1376.3,1.04,Suburban,973.43,No,High
20,Male,41452.35,8,6.6,Sports,11595.88,1.05,Airport,1075.8,Yes,Medium
18,Female,78199.28,9,25.9,Groceries,4343.83,0.77,Airport,1300.55,No,Medium
41,Female,40615.58,11,26.8,Groceries,657.93,0.87,Suburban,1075.21,Yes,Medium
44,Male,48596.91,13,7.7,Groceries,3149.1,1.68,Mall,1362.6,No,Medium
28,Male,73307.59,14,12.6,Sports,14835.6,1.37,Mall,1564.66,Yes,High
18,Female,77371.78,11,25.0,Groceries,2711.29,0.56,Suburban,1160.16,No,High
28,Male,36795.8,12,23.1,Home & Garden,9953.0,0.3,Downtown,941.56,No,Medium
39,Female,112955.38,5,24.4,Electronics,1481.45,1.02,Online,1215.68,No,High
18,Female,88765.95,9,15.6,Clothing,4230.58,1.27,Mall,1192.34,Yes,High
37,Male,46882.09,8,27.3,Books,9284.76,0.84,Downtown,1239.49,No,Medium
34,Female,30913.95,4,9.8,Toys,12671.86,1.31,Mall,816.23,No,Low
41,Male,62025.63,7,4.7,Groceries,3325.94,1.02,Mall,822.32,Yes,Medium
36,Male,53358.23,5,21.3,Electronics,5103.93,0.95,Online,1106.37,Yes,Medium
23,Female,70567.54,15,16.2,Toys,500.0,1.23,Downtown,1514.04,No,High
49,Male,55614.37,8,25.6,Sports,1459.95,0.84,Online,704.9,Yes,Medium
33,Female,24441.23,8,2.4,Groceries,1633.58,0.91,Downtown,676.33,Yes,Medium
34,Female,54917.2,10,25.3,Groceries,500.0,1.2,Mall,1088.62,Yes,Medium
23,Male,57236.42,7,8.8,Groceries,1640.4,0.99,Mall,811.03,Yes,Medium
29,Male,91544.99,9,19.6,Groceries,1936.57,1.57,Suburban,1346.86,Yes,High
24,Male,47035.38,10,1.2,Toys,17331.25,1.21,Suburban,1158.33,Yes,Medium
32,Male,154367.69,11,18.3,Clothing,5522.18,1.19,Online,1695.29,Yes,High
55,Male,25640.67,3,21.5,Electronics,2775.67,0.99,Mall,804.41,Yes,Low
18,Male,128455.66,10,11.1,Electronics,22136.99,1.26,Suburban,1683.75,No,High
18,Male,59611.02,9,6.5,Clothing,831.64,0.9,Downtown,1009.81,No,Medium
52,Female,102492.79,8,16.1,Electronics,3231.81,1.08,Downtown,1257.46,Yes,High
32,Female,69400.96,4,25.0,Clothing,5207.32,0.73,Downtown,1064.95,Yes,Medium
26,Female,117893.04,8,9.7,Electronics,500.0,1.31,Online,1223.96,Yes,High
47,Male,54944.25,8,7.6,Clothing,6311.52,1.09,Airport,956.46,No,Medium
27,Male,38501.21,4,8.4,Clothing,526.07,1.59,Online,578.08,Yes,Medium
56,Female,135673.62,8,28.5,Electronics,755.76,1.72,Downtown,1707.02,Yes,High
43,Female,63007.87,5,10.8,Home & Garden,869.92,1.23,Mall,867.34,Yes,Medium
29,Male,74498.52,5,0.1,Groceries,13217.62,1.02,Downtown,1191.05,Yes,Medium
60,Female,123640.23,8,23.5,Electronics,5747.98,0.72,Airport,1310.33,Yes,High
27,Female,39806.19,10,21.0,Groceries,5327.25,1.27,Suburban,1192.27,Yes,Medium
43,Female,89814.41,5,3.9,Beauty,4053.95,1.06,Downtown,971.03,No,Medium
38,Male,49652.69,9,29.5,Toys,1732.25,1.16,Mall,1091.3,No,Medium
50,Female,62421.85,6,18.2,Electronics,4849.64,1.52,Suburban,1130.23,No,Medium
53,Female,69140.42,8,15.0,Books,2639.43,0.75,Mall,1018.48,Yes,Medium
35,Female,31496.9,12,11.5,Groceries,785.7,0.72,Mall,968.27,No,Medium
25,Female,45176.7,10,27.0,Electronics,5849.42,0.93,Mall,1319.81,Yes,Medium
40,Female,131044.43,4,7.3,Clothing,693.91,1.25,Online,984.85,No,High
26,Female,103865.38,10,8.6,Clothing,1057.73,1.17,Suburban,1290.13,No,High
59,Male,64630.1,12,3.7,Groceries,8510.49,0.73,Suburban,1283.12,No,High
36,Female,75306.14,6,22.8,Home & Garden,5395.77,1.23,Airport,1070.46,Yes,Medium
30,Female,57562.93,8,17.9,Sports,4984.67,0.64,Mall,966.93,No,Medium
37,Female,131405.99,4,18.3,Clothing,2708.17,0.75,Downtown,1341.87,No,High
18,Male,60329.65,10,6.6,Clothing,2523.23,0.97,Airport,1083.12,Yes,Medium
23,Male,74882.56,8,19.5,Clothing,5860.15,0.83,Downtown,1081.79,No,Medium
49,Female,118275.31,12,23.0,Groceries,6735.47,1.27,Downtown,1723.82,No,High
27,Female,45209.82,9,10.7,Beauty,3568.93,1.09,Downtown,941.44,No,Medium
22,Female,145386.34,4,24.0,Sports,17412.46,1.53,Downtown,1369.34,Yes,High
41,Female,31024.25,7,10.5,Beauty,15583.8,0.93,Downtown,1062.51,Yes,Medium
49,Female,150629.18,6,22.7,Home & Garden,2658.8,0.96,Downtown,1263.57,No,High
43,Female,55349.2,10,1.0,Groceries,8591.31,1.36,Suburban,1344.33,No,Medium
46,Female,59065.71,10,16.5,Groceries,3918.29,0.97,Suburban,1095.9,Yes,Medium
25,Female,25919.48,13,29.1,Groceries,3584.7,1.45,Downtown,1587.81,Yes,Medium
18,Female,53122.61,11,29.4,Groceries,500.0,1.16,Mall,1165.93,Yes,Medium
53,Male,39650.23,16,8.5,Books,4266.28,0.3,Downtown,1255.42,Yes,High
31,Male,49213.94,6,13.2,Groceries,11541.91,1.35,Downtown,1073.1,No,Medium
31,Female,62261.58,9,1.9,Clothing,7573.68,1.27,Suburban,1142.7,Yes,Medium
50,Male,107651.14,16,26.2,Sports,7716.31,1.29,Suburban,1941.59,Yes,High
41,Male,73980.51,9,17.1,Toys,871.34,0.43,Suburban,973.53,Yes,Medium
40,Male,77776.42,7,11.6,Groceries,2219.34,0.8,Suburban,841.6,No,Medium
60,Male,38560.96,3,3.4,Home & Garden,1327.68,0.82,Mall,517.53,Yes,Low
27,Male,42932.24,3,28.4,Electronics,1898.37,0.75,Mall,803.7,Yes,Medium
46,Male,163917.38,6,15.9,Groceries,4332.02,1.52,Online,1442.64,Yes,High
35,Female,46173.2,4,8.5,Electronics,2268.95,1.0,Suburban,727.13,No,Medium
38,Female,152643.35,15,10.5,Electronics,4112.84,0.99,Suburban,1762.91,Yes,High
53,Male,59055.01,11,8.1,Home & Garden,2885.73,1.17,Downtown,1048.04,Yes,Medium
41,Male,66762.66,9,18.1,Clothing,1688.67,1.17,Airport,1199.72,Yes,Medium
41,Female,113884.25,5,27.9,Sports,501.33,0.3,Downtown,1041.81,Yes,High
47,Male,125957.71,13,25.7,Toys,11120.65,0.81,Suburban,1634.25,Yes,High
30,Female,63091.98,8,13.8,Electronics,500.0,0.58,Suburban,999.85,Yes,Medium
24,Female,54920.05,4,24.8,Sports,500.0,1.12,Mall,828.15,Yes,Medium
22,Female,64847.59,10,12.7,Groceries,8766.48,0.91,Online,1121.86,Yes,Medium
18,Male,78962.95,11,7.6,Electronics,28740.15,1.0,Online,1450.54,Yes,High
59,Female,104131.22,6,29.5,Home & Garden,6493.3,0.38,Downtown,1306.53,No,High
21,Male,66827.52,11,9.1,Home & Garden,500.0,0.91,Suburban,1125.14,Yes,High
32,Female,90871.2,7,9.7,Groceries,1285.38,1.33,Airport,1158.22,No,Medium
31,Female,151287.18,4,29.7,Toys,17846.19,1.42,Suburban,1560.63,Yes,High
38,Male,80693.24,5,4.0,Groceries,8267.06,1.22,Suburban,944.18,No,Medium
44,Male,77931.2,6,22.8,Beauty,4182.78,0.6,Mall,1009.53,Yes,Medium
45,Male,31203.95,6,28.1,Groceries,1351.57,1.38,Mall,1029.43,Yes,Medium
28,Female,20000.0,9,15.4,Electronics,500.0,1.22,Online,906.18,Yes,Medium
32,Male,80978.84,8,0.1,Groceries,500.0,0.96,Mall,1070.38,Yes,Medium
38,Female,63598.37,7,11.3,Clothing,4733.5,0.39,Suburban,816.51,Yes,Medium
32,Male,51552.91,8,3.3,Groceries,500.0,1.29,Suburban,739.3,No,Medium
54,Female,75321.46,10,12.5,Home & Garden,25280.89,0.82,Airport,1630.4,Yes,High
40,Female,64702.39,9,23.7,Groceries,1012.93,1.1,Mall,1154.76,No,Medium
43,Female,117200.97,7,13.2,Electronics,6201.58,1.02,Mall,1367.77,Yes,High
42,Female,69620.25,9,13.0,Groceries,842.45,1.46,Online,1311.29,No,Medium
49,Male,45903.36,16,16.7,Electronics,3883.66,0.96,Mall,1484.1,No,High
37,Male,109407.9,5,17.5,Home & Garden,500.0,1.0,Suburban,1065.16,No,High
19,Female,59825.65,7,25.7,Books,7278.83,1.47,Mall,1252.45,Yes,Medium
39,Male,86770.64,12,9.3,Beauty,4396.43,0.8,Mall,1131.56,No,High
27,Male,52525.28,8,24.7,Electronics,500.0,1.24,Downtown,1318.73,No,Medium
28,Male,48186.87,8,17.0,Groceries,9438.69,0.94,Suburban,968.07,Yes,Medium
42,Male,69552.66,8,9.0,Groceries,3959.52,0.7,Mall,933.86,No,Medium
49,Male,67115.45,15,8.9,Toys,12729.17,1.0,Suburban,1455.91,No,High
35,Female,84767.61,7,10.8,Home & Garden,12421.94,1.21,Airport,1166.18,Yes,Medium
38,Male,58304.37,7,18.7,Electronics,12660.48,1.41,Suburban,1122.07,No,Medium
55,Female,26624.19,7,6.9,Groceries,500.0,1.44,Online,962.85,Yes,Medium
37,Male,53710.74,6,27.6,Home & Garden,644.61,0.91,Suburban,1083.58,Yes,Medium
66,Female,99177.31,7,17.2,Sports,21993.14,0.7,Downtown,1328.14,Yes,High
41,Male,57472.81,8,27.6,Toys,3343.26,0.9,Suburban,1089.82,Yes,Medium
18,Female,58957.0,13,1.4,Clothing,1360.45,0.65,Suburban,1158.79,Yes,High
44,Female,109200.79,10,10.3,Beauty,7341.09,0.93,Suburban,1271.92,No,High
39,Male,46712.57,9,0.7,Electronics,1534.56,0.9,Downtown,1003.52,Yes,Medium
50,Female,30833.4,10,8.2,Beauty,6495.37,1.22,Mall,1030.2,No,Medium
43,Female,61539.82,7,25.9,Toys,9078.8,0.34,Suburban,1146.83,No,Medium
33,Female,52347.96,5,1.1,Home & Garden,7668.48,0.78,Mall,700.4,No,Medium
20,Female,41135.72,11,13.1,Sports,1601.36,0.78,Airport,1032.03,Yes,Medium
32,Male,61087.71,11,3.5,Electronics,2567.63,1.36,Airport,1258.98,Yes,Medium
24,Female,85264.04,12,12.5,Electronics,2665.79,0.67,Suburban,1459.49,Yes,High
28,Male,66377.34,7,25.2,Electronics,3379.22,1.07,Mall,1282.0,Yes,Medium
42,Male,77749.38,7,18.7,Electronics,915.85,0.96,Suburban,1150.14,Yes,Medium
55,Female,165125.18,10,22.1,Groceries,3011.69,1.31,Online,1760.65,No,High
39,Male,56179.99,5,10.5,Clothing,3574.75,1.18,Online,809.89,Yes,Medium
20,Female,76644.23,12,28.3,Toys,3793.33,1.04,Suburban,1477.08,Yes,High
40,Female,51696.67,10,21.3,Groceries,8571.23,0.83,Downtown,1089.53,No,Medium
49,Female,43676.93,15,12.7,Home & Garden,3642.16,0.44,Downtown,1221.85,No,High
27,Female,49776.66,8,12.8,Home & Garden,1311.92,1.07,Suburban,1007.35,No,Medium
33,Male,52489.9,14,27.6,Clothing,5440.27,1.16,Mall,1284.86,Yes,High
35,Male,79817.11,16,17.3,Clothing,7980.49,0.53,Mall,1494.76,Yes,High
25,Male,200000.0,5,21.2,Clothing,1923.69,0.63,Suburban,1482.04,No,High
42,Male,46617.61,12,12.5,Books,5182.5,1.08,Mall,1177.83,No,Medium
33,Male,54146.18,11,6.7,Groceries,794.62,1.1,Online,1106.71,Yes,Medium
40,Male,64614.48,9,21.7,Clothing,2092.19,0.7,Mall,963.54,Yes,Medium
24,Female,81279.95,3,18.2,Books,11996.8,0.83,Downtown,878.6,Yes,Medium
29,Female,76079.24,15,15.0,Electronics,12112.94,0.45,Mall,1531.43,Yes,High
43,Male,126728.61,3,18.7,Home & Garden,4282.15,1.41,Suburban,1190.55,Yes,High
30,Female,20000.0,6,6.2,Groceries,6059.21,0.61,Online,661.92,No,Medium
55,Male,20217.23,5,23.8,Sports,9621.27,1.16,Suburban,846.33,Yes,Low
30,Male,52042.51,14,28.4,Toys,15916.72,0.99,Suburban,1559.86,Yes,High
37,Female,115428.36,9,26.7,Sports,3365.61,1.39,Mall,1278.78,Yes,High
46,Female,30483.21,17,9.6,Groceries,4122.84,0.76,Suburban,1351.31,No,High
18,Female,20000.0,8,12.2,Clothing,2686.2,1.02,Mall,1016.66,Yes,Medium
18,Male,88729.26,4,24.3,Books,500.0,0.49,Downtown,809.3,Yes,Medium
18,Female,75326.24,13,17.9,Groceries,2747.86,0.42,Mall,1159.99,No,High
50,Female,38663.49,13,16.4,Electronics,7818.2,1.18,Downtown,1333.15,Yes,Medium
28,Female,40740.81,9,27.8,Sports,8170.84,0.46,Suburban,1219.75,Yes,Medium
65,Female,41063.85,6,16.1,Clothing,11145.61,0.93,Mall,929.65,Yes,Medium
28,Female,70475.68,6,15.4,Electronics,500.0,1.3,Downtown,890.39,No,Medium
37,Female,48756.69,8,1.3,Toys,3744.93,1.22,Suburban,877.54,No,Medium
53,Female,85373.18,5,2.1,Groceries,568.22,0.8,Mall,689.54,No,Medium
59,Female,20000.0,8,0.2,Clothing,1120.36,0.52,Mall,534.34,Yes,Medium
59,Female,43448.4,9,27.4,Sports,11523.76,1.15,Downtown,1220.44,Yes,Medium
49,Male,37976.71,13,12.3,Toys,3433.75,1.4,Mall,1153.18,No,Medium
47,Female,58664.2,5,14.1,Electronics,7105.36,0.8,Downtown,788.96,No,Medium
42,Male,50956.69,8,25.4,Home & Garden,500.0,0.76,Suburban,1030.57,No,Medium
